Show_ID,Type,Title,Country,Release_Year,Genre,IMDb_Rating,Duration,Rating Category
NF01435,TV Show,1435,Japan,1997,Thriller,5.8,9 Seasons,Average
NF01436,TV Show,1436,India,1998,Sci-Fi,7.4,1 Seasons,Average
NF01437,Movie,1437,India,1996,Thriller,6.6,153 min,Good
NF01438,Movie,1438,Japan,2015,Action,7.6,144 min,Average
NF01439,TV Show,1439,India,2019,Drama,5.3,3 Seasons,Good
NF01440,TV Show,1440,Japan,1987,Thriller,8,5 Seasons,Excellent
NF01441,TV Show,1441,India,2008,Action,8.1,10 Seasons,Excellent
NF01442,TV Show,1442,USA,1993,Romance,6.7,9 Seasons,Good
NF01443,Movie,1443,USA,1988,Sci-Fi,5.2,94 min,Average
NF01444,TV Show,1444,UK,2016,Sci-Fi,6.5,3 Seasons,Average
NF01445,TV Show,1445,Canada,2006,Drama,7.9,6 Seasons,Average
NF01446,TV Show,1446,South Korea,2002,Sci-Fi,9.3,4 Seasons,Excellent
NF01447,TV Show,1447,UK,2024,Comedy,5.9,5 Seasons,Good
NF01448,Movie,1448,Japan,2022,Sci-Fi,9.4,68 min,Excellent
NF01449,Movie,1449,South Korea,1982,Sci-Fi,8.1,138 min,Excellent
NF01450,Movie,1450,India,2015,Sci-Fi,6.7,83 min,Good
NF01451,TV Show,1451,USA,2013,Thriller,6.1,7 Seasons,Average
NF01452,Movie,1452,Japan,2021,Comedy,5.7,172 min,Average
NF01453,Movie,1453,UK,1983,Comedy,7.8,132 min,Average
NF01454,TV Show,1454,USA,1981,Thriller,8.3,3 Seasons,Excellent
NF01455,Movie,1455,Japan,1980,Sci-Fi,7.5,173 min,Good
NF01456,TV Show,1456,India,2018,Comedy,5.5,3 Seasons,Good
NF01457,TV Show,1457,Canada,1996,Sci-Fi,8.1,8 Seasons,Excellent
NF01458,Movie,1458,UK,2025,Thriller,6.8,105 min,Good
NF01459,TV Show,1459,India,2002,Thriller,7.6,1 Seasons,Average
NF01460,Movie,1460,UK,1989,Drama,9.4,89 min,Excellent
NF01461,TV Show,1461,Canada,2011,Drama,6.7,7 Seasons,Good
NF01462,TV Show,1462,UK,2010,Drama,7.8,4 Seasons,Average
NF01463,Movie,1463,USA,1985,Action,8.4,93 min,Excellent
NF01464,TV Show,1464,UK,1994,Thriller,9.2,8 Seasons,Excellent
NF01465,Movie,1465,USA,1983,Action,8.1,128 min,Excellent
NF01466,Movie,1466,India,1980,Comedy,6.1,176 min,Good
NF01467,Movie,1467,India,1992,Romance,9.7,84 min,Excellent
NF01468,Movie,1468,India,2020,Comedy,7.5,65 min,Good
NF01469,Movie,1469,India,2018,Action,8.9,148 min,Excellent
NF01470,TV Show,1470,USA,2013,Action,7.4,9 Seasons,Good
NF01471,TV Show,1471,Japan,1981,Thriller,6.8,1 Seasons,Good
NF01472,Movie,1472,Japan,2025,Drama,8.4,61 min,Excellent
NF01473,TV Show,1473,Japan,2019,Action,8.5,5 Seasons,Excellent
NF01474,Movie,1474,India,2001,Action,6.6,86 min,Good
NF01475,TV Show,1475,Japan,2015,Drama,6.1,4 Seasons,Average
NF01476,TV Show,1476,India,1994,Romance,7.7,4 Seasons,Average
NF01477,TV Show,1477,South Korea,2001,Sci-Fi,9,2 Seasons,Excellent
NF01478,TV Show,1478,USA,1996,Comedy,9.1,1 Seasons,Excellent
NF01479,TV Show,1479,India,1998,Drama,8.1,9 Seasons,Excellent
NF01480,Movie,1480,Canada,1990,Drama,7.9,86 min,Good
NF01481,TV Show,1481,India,2001,Action,5,3 Seasons,Good
NF01482,Movie,1482,USA,2019,Comedy,5.1,79 min,Average
NF01483,TV Show,1483,USA,2019,Romance,9,3 Seasons,Excellent
NF01484,Movie,1484,USA,2025,Drama,6.5,62 min,Good
NF01485,Movie,1485,South Korea,2017,Sci-Fi,7,146 min,Average
NF01486,TV Show,1486,Japan,2002,Action,5.8,5 Seasons,Good
NF01487,Movie,1487,South Korea,1985,Sci-Fi,5.5,90 min,Average
NF01488,Movie,1488,USA,1983,Romance,5.1,105 min,Average
NF01489,Movie,1489,India,2026,Thriller,7,98 min,Average
NF01490,Movie,1490,Canada,1983,Drama,5.3,137 min,Good
NF01491,Movie,1491,India,2002,Action,7.8,88 min,Average
NF01492,TV Show,1492,India,1980,Comedy,6.7,2 Seasons,Good
NF01493,TV Show,1493,USA,2021,Drama,8,9 Seasons,Excellent
NF01494,TV Show,1494,South Korea,1995,Thriller,6.6,1 Seasons,Good
NF01495,Movie,1495,USA,2017,Sci-Fi,8.9,150 min,Excellent
NF01496,TV Show,1496,Canada,2018,Sci-Fi,9,10 Seasons,Excellent
NF01497,TV Show,1497,Japan,1998,Thriller,9,3 Seasons,Excellent
NF01498,Movie,1498,India,1996,Romance,5.5,149 min,Good
NF01499,Movie,1499,India,1993,Comedy,7.5,169 min,Average
NF01500,Movie,1500,UK,2013,Thriller,6.4,152 min,Good
NF01501,Movie,1501,South Korea,1985,Thriller,5.4,69 min,Average
NF01502,Movie,1502,South Korea,1992,Action,9.7,113 min,Excellent
NF01503,TV Show,1503,USA,1983,Action,9.7,4 Seasons,Excellent
NF01504,Movie,1504,South Korea,2002,Thriller,8.9,172 min,Excellent
NF01505,Movie,1505,South Korea,1981,Drama,6.5,119 min,Good
NF01506,Movie,1506,South Korea,2008,Sci-Fi,5.1,85 min,Average
NF01507,Movie,1507,India,2001,Romance,8.9,96 min,Excellent
NF01508,TV Show,1508,India,2026,Drama,6.2,2 Seasons,Good
NF01509,Movie,1509,UK,2017,Sci-Fi,7,127 min,Average
NF01510,Movie,1510,India,1980,Sci-Fi,8.8,87 min,Excellent
NF01511,Movie,1511,UK,2024,Sci-Fi,6.1,87 min,Good
NF01512,TV Show,1512,UK,2002,Comedy,7.1,6 Seasons,Average
NF01513,TV Show,1513,Canada,2008,Romance,7.5,2 Seasons,Good
NF01514,TV Show,1514,Japan,1996,Romance,8.4,1 Seasons,Excellent
NF01515,Movie,1515,India,2002,Drama,8.6,97 min,Excellent
NF01516,TV Show,1516,India,2024,Action,5.2,9 Seasons,Good
NF01517,Movie,1517,Japan,2000,Romance,7.1,89 min,Average
NF01518,TV Show,1518,UK,2013,Thriller,9,8 Seasons,Excellent
NF01519,TV Show,1519,South Korea,2015,Action,7.2,9 Seasons,Good
NF01520,Movie,1520,UK,2018,Thriller,7.6,177 min,Good
NF01521,Movie,1521,Canada,2009,Drama,6.9,117 min,Good
NF01522,Movie,1522,USA,1990,Action,9.8,154 min,Excellent
NF01523,TV Show,1523,USA,2002,Romance,5.5,8 Seasons,Good
NF01524,Movie,1524,UK,2018,Sci-Fi,6,172 min,Average
NF01525,Movie,1525,South Korea,2012,Sci-Fi,6.6,116 min,Average
NF01526,Movie,1526,Japan,2003,Drama,9.3,136 min,Excellent
NF01527,TV Show,1527,Canada,2019,Romance,5.6,9 Seasons,Good
NF01528,TV Show,1528,UK,2023,Thriller,5,2 Seasons,Average
NF01529,TV Show,1529,UK,2022,Action,7.5,2 Seasons,Average
NF01530,Movie,1530,Japan,2000,Romance,5.9,144 min,Good
NF01531,Movie,1531,India,2020,Comedy,8.5,153 min,Excellent
NF01532,Movie,1532,India,2016,Sci-Fi,7.9,142 min,Good
NF01533,Movie,1533,USA,2022,Comedy,7.7,62 min,Good
NF01534,Movie,1534,UK,1984,Romance,8.8,126 min,Excellent
NF01535,Movie,1535,Japan,2020,Sci-Fi,5.1,121 min,Good
NF01536,Movie,1536,Japan,2014,Drama,5.9,165 min,Average
NF01537,Movie,1537,Canada,2007,Action,6.3,62 min,Average
NF01538,TV Show,1538,UK,1991,Action,5.2,1 Seasons,Average
NF01539,Movie,1539,USA,1989,Thriller,7,90 min,Average
NF01540,Movie,1540,USA,2025,Romance,9.6,71 min,Excellent
NF01541,Movie,1541,South Korea,1987,Sci-Fi,7,116 min,Good
NF01542,Movie,1542,UK,1989,Comedy,9.1,156 min,Excellent
NF01543,TV Show,1543,India,2025,Comedy,9,2 Seasons,Excellent
NF01544,TV Show,1544,USA,2002,Thriller,9.5,2 Seasons,Excellent
NF01545,Movie,1545,UK,2025,Sci-Fi,7.7,96 min,Good
NF01546,TV Show,1546,India,2002,Romance,7,4 Seasons,Good
NF01547,Movie,1547,UK,1985,Comedy,5.3,101 min,Good
NF01548,TV Show,1548,Canada,1989,Sci-Fi,6.4,9 Seasons,Average
NF01549,TV Show,1549,India,1989,Comedy,7.5,3 Seasons,Average
NF01550,Movie,1550,USA,1984,Romance,6.7,85 min,Good
NF01551,Movie,1551,USA,2011,Thriller,7.2,101 min,Average
NF01552,TV Show,1552,South Korea,1994,Drama,8.2,4 Seasons,Excellent
NF01553,Movie,1553,South Korea,2014,Sci-Fi,6.3,122 min,Good
NF01554,TV Show,1554,UK,2008,Romance,7.9,2 Seasons,Average
NF01555,TV Show,1555,South Korea,1991,Drama,8.1,7 Seasons,Excellent
NF01556,TV Show,1556,South Korea,2016,Action,8.6,6 Seasons,Excellent
NF01557,TV Show,1557,USA,2021,Thriller,5.7,6 Seasons,Good
NF01558,TV Show,1558,UK,1990,Action,9.7,2 Seasons,Excellent
NF01559,TV Show,1559,India,2013,Romance,8.5,8 Seasons,Excellent
NF01560,TV Show,1560,India,2004,Drama,9,1 Seasons,Excellent
NF01561,Movie,1561,UK,2021,Action,8,175 min,Excellent
NF01562,TV Show,1562,Canada,1991,Sci-Fi,6.4,2 Seasons,Good
NF01563,TV Show,1563,Japan,2010,Action,5.5,7 Seasons,Average
NF01564,TV Show,1564,South Korea,1996,Sci-Fi,6.3,3 Seasons,Average
NF01565,Movie,1565,Japan,2003,Thriller,6.5,109 min,Average
NF01566,Movie,1566,India,1997,Action,8.7,77 min,Excellent
NF01567,Movie,1567,South Korea,1986,Action,7.8,69 min,Good
NF01568,Movie,1568,UK,1995,Action,6.4,86 min,Good
NF01569,TV Show,1569,Japan,2010,Thriller,9.7,10 Seasons,Excellent
NF01570,Movie,1570,UK,2016,Romance,6.8,99 min,Good
NF01571,Movie,1571,Japan,2012,Thriller,9,103 min,Excellent
NF01572,TV Show,1572,India,2013,Action,9.5,8 Seasons,Excellent
NF01573,TV Show,1573,USA,2024,Drama,7.3,2 Seasons,Good
NF01574,TV Show,1574,India,2024,Romance,8.5,7 Seasons,Excellent
NF01575,Movie,1575,UK,2023,Thriller,6.7,90 min,Good
NF01576,Movie,1576,UK,2025,Comedy,8.3,157 min,Excellent
NF01577,TV Show,1577,South Korea,2000,Sci-Fi,5.4,2 Seasons,Good
NF01578,TV Show,1578,Canada,2003,Romance,5.7,5 Seasons,Average
NF01579,Movie,1579,Canada,1983,Sci-Fi,5.2,104 min,Average
NF01580,TV Show,1580,UK,2021,Action,7.7,2 Seasons,Average
NF01581,Movie,1581,India,2003,Drama,6.5,90 min,Good
NF01582,TV Show,1582,Canada,1988,Action,7.3,8 Seasons,Average
NF01583,Movie,1583,Japan,1995,Thriller,6.4,161 min,Good
NF01584,TV Show,1584,USA,1982,Comedy,7.8,7 Seasons,Average
NF01585,Movie,1585,USA,1985,Comedy,7.3,81 min,Good
NF01586,Movie,1586,South Korea,2013,Thriller,7.5,119 min,Good
NF01587,Movie,1587,Japan,2022,Comedy,6,84 min,Good
NF01588,TV Show,1588,Canada,2007,Drama,9.4,8 Seasons,Excellent
NF01589,TV Show,1589,India,1980,Sci-Fi,5.3,5 Seasons,Good
NF01590,TV Show,1590,India,2017,Sci-Fi,5.1,10 Seasons,Average
NF01591,Movie,1591,India,1995,Action,5,119 min,Average
NF01592,Movie,1592,UK,2001,Action,8.2,79 min,Excellent
NF01593,Movie,1593,USA,1981,Romance,8.1,113 min,Excellent
NF01594,Movie,1594,Canada,2000,Thriller,6.6,117 min,Good
NF01595,Movie,1595,South Korea,2004,Thriller,8.4,65 min,Excellent
NF01596,TV Show,1596,Canada,2026,Action,5.9,5 Seasons,Good
NF01597,TV Show,1597,USA,1998,Romance,5.6,10 Seasons,Average
NF01598,Movie,1598,Japan,2004,Action,8.6,137 min,Excellent
NF01599,Movie,1599,India,2023,Drama,7.2,174 min,Good
NF01600,Movie,1600,USA,1980,Romance,6.1,125 min,Good
NF01601,Movie,1601,India,1985,Romance,8.3,85 min,Excellent
NF01602,Movie,1602,Canada,1999,Sci-Fi,8.3,108 min,Excellent
NF01603,Movie,1603,Canada,2017,Sci-Fi,9.3,120 min,Excellent
NF01604,Movie,1604,South Korea,2021,Drama,6.5,119 min,Good
NF01605,Movie,1605,South Korea,1983,Sci-Fi,7.6,111 min,Average
NF01606,TV Show,1606,USA,2005,Comedy,9.3,8 Seasons,Excellent
NF01607,Movie,1607,UK,2025,Sci-Fi,7.3,172 min,Good
NF01608,TV Show,1608,Japan,1983,Comedy,5.1,1 Seasons,Good
NF01609,TV Show,1609,South Korea,2026,Romance,8.3,6 Seasons,Excellent
NF01610,TV Show,1610,UK,2006,Comedy,7.4,9 Seasons,Good
NF01611,TV Show,1611,UK,1989,Comedy,7.1,9 Seasons,Good
NF01612,TV Show,1612,UK,1982,Thriller,9.7,10 Seasons,Excellent
NF01613,Movie,1613,UK,2014,Action,9,73 min,Excellent
NF01614,Movie,1614,Canada,2015,Action,6.1,91 min,Good
NF01615,TV Show,1615,India,1997,Thriller,5.2,6 Seasons,Average
NF01616,TV Show,1616,Canada,2011,Comedy,8.8,8 Seasons,Excellent
NF01617,Movie,1617,India,1998,Romance,9.3,80 min,Excellent
NF01618,Movie,1618,India,2014,Thriller,5.6,60 min,Good
NF01619,TV Show,1619,Japan,1997,Comedy,6.4,9 Seasons,Average
NF01620,TV Show,1620,Canada,2025,Comedy,7.4,8 Seasons,Average
NF01621,TV Show,1621,South Korea,1999,Romance,9.7,6 Seasons,Excellent
NF01622,TV Show,1622,India,1992,Drama,6.8,8 Seasons,Good
NF01623,TV Show,1623,USA,2026,Thriller,5.2,10 Seasons,Average
NF01624,Movie,1624,India,1990,Comedy,5.8,114 min,Average
NF01625,TV Show,1625,Japan,2002,Drama,5.5,9 Seasons,Average
NF01626,Movie,1626,India,1998,Romance,7.6,89 min,Average
NF01627,Movie,1627,USA,2023,Sci-Fi,6.1,73 min,Good
NF01628,Movie,1628,South Korea,2005,Sci-Fi,8.7,94 min,Excellent
NF01629,Movie,1629,South Korea,1989,Drama,5.4,75 min,Good
NF01630,TV Show,1630,South Korea,2000,Romance,6.3,7 Seasons,Average
NF01631,Movie,1631,USA,1995,Action,6.9,69 min,Average
NF01632,Movie,1632,Japan,1985,Action,6.5,82 min,Average
NF01633,Movie,1633,South Korea,2025,Thriller,9.3,70 min,Excellent
NF01634,TV Show,1634,UK,1993,Comedy,7.5,2 Seasons,Good
NF01635,Movie,1635,Japan,1981,Comedy,7.2,150 min,Good
NF01636,TV Show,1636,Japan,1999,Action,6.2,2 Seasons,Good
NF01637,TV Show,1637,Japan,2025,Comedy,7.2,7 Seasons,Average
NF01638,Movie,1638,USA,2013,Romance,6.8,73 min,Good
NF01639,Movie,1639,India,2025,Action,7.3,71 min,Average
NF01640,TV Show,1640,USA,1993,Drama,7,7 Seasons,Good
NF01641,TV Show,1641,USA,1997,Thriller,7.3,5 Seasons,Good
NF01642,Movie,1642,India,2016,Action,7.2,117 min,Good
NF01643,Movie,1643,India,2000,Drama,6.2,174 min,Good
NF01644,Movie,1644,Canada,2022,Thriller,6.6,169 min,Average
NF01645,Movie,1645,South Korea,1989,Sci-Fi,7.2,82 min,Average
NF01646,TV Show,1646,India,2000,Sci-Fi,8.9,4 Seasons,Excellent
NF01647,Movie,1647,UK,2012,Sci-Fi,5.7,110 min,Good
NF01648,Movie,1648,Canada,1984,Thriller,8.8,159 min,Excellent
NF01649,TV Show,1649,USA,2010,Action,7.9,10 Seasons,Good
NF01650,Movie,1650,UK,2000,Drama,5.2,121 min,Good
NF01651,Movie,1651,Canada,1985,Action,5,160 min,Average
NF01652,TV Show,1652,Japan,2021,Thriller,9.5,4 Seasons,Excellent
NF01653,Movie,1653,Canada,2016,Romance,5.5,78 min,Good
NF01654,Movie,1654,Canada,2015,Romance,7.4,166 min,Average
NF01655,Movie,1655,India,1998,Drama,6.6,161 min,Good
NF01656,TV Show,1656,USA,1996,Action,8.8,6 Seasons,Excellent
NF01657,Movie,1657,Japan,2025,Romance,6.5,98 min,Good
NF01658,Movie,1658,India,2022,Drama,5.7,134 min,Average
NF01659,Movie,1659,South Korea,1982,Sci-Fi,9.2,99 min,Excellent
NF01660,TV Show,1660,UK,1982,Thriller,5,8 Seasons,Good
NF01661,Movie,1661,Japan,1988,Romance,6.2,101 min,Average
NF01662,Movie,1662,USA,2018,Action,9.6,138 min,Excellent
NF01663,Movie,1663,USA,1987,Drama,6.4,70 min,Good
NF01664,TV Show,1664,USA,2024,Comedy,8,4 Seasons,Excellent
NF01665,TV Show,1665,UK,1995,Romance,5.3,4 Seasons,Good
NF01666,Movie,1666,UK,1992,Thriller,7.6,98 min,Average
NF01667,Movie,1667,Canada,2004,Romance,7.2,113 min,Good
NF01668,TV Show,1668,USA,2015,Drama,5.8,6 Seasons,Good
NF01669,TV Show,1669,Canada,2015,Drama,5.5,9 Seasons,Average
NF01670,TV Show,1670,USA,1983,Sci-Fi,6.4,2 Seasons,Average
NF01671,TV Show,1671,Japan,2002,Drama,5.3,5 Seasons,Average
NF01672,Movie,1672,Japan,1984,Sci-Fi,6.3,103 min,Average
NF01673,Movie,1673,Canada,1988,Thriller,9.4,132 min,Excellent
NF01674,Movie,1674,USA,2009,Drama,7.6,75 min,Good
NF01675,TV Show,1675,South Korea,1985,Thriller,6.6,3 Seasons,Good
NF01676,Movie,1676,Japan,1993,Thriller,7.5,117 min,Average
NF01677,Movie,1677,Japan,1985,Sci-Fi,6.1,89 min,Good
NF01678,Movie,1678,Canada,1997,Sci-Fi,5.1,172 min,Average
NF01679,TV Show,1679,USA,2021,Action,5.5,10 Seasons,Average
NF01680,Movie,1680,India,1986,Comedy,7.9,69 min,Average
NF01681,Movie,1681,UK,1989,Action,8.5,87 min,Excellent
NF01682,Movie,1682,USA,2016,Drama,9,150 min,Excellent
NF01683,Movie,1683,Canada,2004,Comedy,9,140 min,Excellent
NF01684,TV Show,1684,Japan,2021,Action,9.1,8 Seasons,Excellent
NF01685,Movie,1685,UK,1993,Comedy,8.9,127 min,Excellent
NF01686,Movie,1686,USA,2013,Comedy,9.5,180 min,Excellent
NF01687,TV Show,1687,USA,1990,Thriller,7.6,4 Seasons,Good
NF01688,TV Show,1688,India,1993,Thriller,9,7 Seasons,Excellent
NF01689,TV Show,1689,USA,1999,Thriller,7.3,6 Seasons,Good
NF01690,TV Show,1690,Canada,2026,Romance,6.2,5 Seasons,Good
NF01691,TV Show,1691,Japan,2009,Sci-Fi,6.3,9 Seasons,Average
NF01692,Movie,1692,UK,2021,Comedy,5.8,114 min,Average
NF01693,TV Show,1693,Japan,2001,Romance,9.6,3 Seasons,Excellent
NF01694,TV Show,1694,Canada,2016,Action,7.7,7 Seasons,Good
NF01695,Movie,1695,USA,2002,Romance,7.2,114 min,Good
NF01696,TV Show,1696,USA,1988,Comedy,6.7,8 Seasons,Good
NF01697,TV Show,1697,India,1983,Sci-Fi,5.4,1 Seasons,Average
NF01698,TV Show,1698,South Korea,2021,Action,7.1,7 Seasons,Average
NF01699,TV Show,1699,UK,2014,Romance,8,1 Seasons,Excellent
NF01700,TV Show,1700,Japan,2018,Romance,8.8,6 Seasons,Excellent
NF01701,TV Show,1701,USA,2000,Comedy,7,5 Seasons,Good
NF01702,TV Show,1702,USA,1992,Comedy,9.7,10 Seasons,Excellent
NF01703,Movie,1703,USA,1998,Drama,9.8,173 min,Excellent
NF01704,TV Show,1704,USA,1982,Comedy,8,2 Seasons,Excellent
NF01705,Movie,1705,India,1986,Thriller,5.9,68 min,Good
NF01706,Movie,1706,Japan,2002,Thriller,5.1,108 min,Average
NF01707,TV Show,1707,USA,2005,Romance,5.6,1 Seasons,Average
NF01708,Movie,1708,Japan,2024,Romance,5.5,72 min,Average
NF01709,TV Show,1709,India,2003,Sci-Fi,8.2,2 Seasons,Excellent
NF01710,Movie,1710,UK,1990,Drama,9.7,69 min,Excellent
NF01711,Movie,1711,India,1981,Sci-Fi,7.2,176 min,Good
NF01712,TV Show,1712,UK,2009,Thriller,6,6 Seasons,Good
NF01713,Movie,1713,USA,1998,Romance,8.7,159 min,Excellent
NF01714,Movie,1714,UK,1988,Thriller,8.5,128 min,Excellent
NF01715,TV Show,1715,UK,2002,Action,9.8,4 Seasons,Excellent
NF01716,Movie,1716,USA,2014,Comedy,7.3,140 min,Good
NF01717,TV Show,1717,India,1989,Comedy,9.5,7 Seasons,Excellent
NF01718,Movie,1718,Japan,1984,Thriller,9.4,114 min,Excellent
NF01719,Movie,1719,USA,2001,Comedy,8.7,114 min,Excellent
NF01720,Movie,1720,South Korea,1994,Action,5.5,102 min,Good
NF01721,Movie,1721,Canada,2020,Comedy,8.6,95 min,Excellent
NF01722,TV Show,1722,UK,2008,Sci-Fi,6.3,9 Seasons,Good
NF01723,Movie,1723,USA,2023,Action,8.6,162 min,Excellent
NF01724,Movie,1724,Japan,1999,Romance,5.9,168 min,Good
NF01725,Movie,1725,Japan,2021,Sci-Fi,9.4,78 min,Excellent
NF01726,TV Show,1726,Japan,2015,Action,5.1,5 Seasons,Good
NF01727,TV Show,1727,USA,2010,Comedy,6,2 Seasons,Average
NF01728,Movie,1728,Canada,2017,Comedy,7.8,121 min,Average
NF01729,TV Show,1729,India,2020,Thriller,8.3,9 Seasons,Excellent
NF01730,Movie,1730,South Korea,1984,Thriller,6.2,136 min,Good
NF01731,Movie,1731,South Korea,2021,Drama,8.3,170 min,Excellent
NF01732,TV Show,1732,USA,1984,Action,9.2,10 Seasons,Excellent
NF01733,Movie,1733,USA,2000,Romance,9.7,123 min,Excellent
NF01734,Movie,1734,Japan,1984,Drama,8,156 min,Excellent
NF01735,TV Show,1735,South Korea,1985,Comedy,9.8,8 Seasons,Excellent
NF01736,Movie,1736,Japan,1985,Comedy,6.2,113 min,Good
NF01737,TV Show,1737,South Korea,2019,Thriller,8.6,3 Seasons,Excellent
NF01738,TV Show,1738,UK,2005,Action,6.5,4 Seasons,Good
NF01739,Movie,1739,USA,1983,Action,7.3,162 min,Average
NF01740,Movie,1740,UK,2018,Action,5.6,160 min,Good
NF01741,TV Show,1741,India,1999,Comedy,8,3 Seasons,Excellent
NF01742,Movie,1742,South Korea,2023,Action,8.7,133 min,Excellent
NF01743,Movie,1743,UK,2024,Sci-Fi,5.2,65 min,Good
NF01744,Movie,1744,South Korea,2013,Thriller,5.6,163 min,Average
NF01745,TV Show,1745,UK,2018,Drama,6.7,9 Seasons,Average
NF01746,TV Show,1746,USA,1997,Thriller,8.7,8 Seasons,Excellent
NF01747,Movie,1747,Japan,1985,Comedy,8.7,94 min,Excellent
NF01748,TV Show,1748,UK,1995,Romance,9.4,8 Seasons,Excellent
NF01749,Movie,1749,India,2020,Drama,8.2,103 min,Excellent
NF01750,Movie,1750,Canada,2024,Drama,9.4,154 min,Excellent
NF01751,Movie,1751,South Korea,2021,Drama,8.4,78 min,Excellent
NF01752,TV Show,1752,South Korea,1982,Romance,8.5,6 Seasons,Excellent
NF01753,TV Show,1753,South Korea,2011,Thriller,9.2,9 Seasons,Excellent
NF01754,TV Show,1754,South Korea,2023,Comedy,6.5,1 Seasons,Good
NF01755,TV Show,1755,Japan,2020,Action,7.7,10 Seasons,Average
NF01756,TV Show,1756,Canada,2010,Action,6.6,5 Seasons,Good
NF01757,TV Show,1757,Canada,2017,Drama,9.5,4 Seasons,Excellent
NF01758,TV Show,1758,India,2002,Comedy,5.1,7 Seasons,Good
NF01759,Movie,1759,Canada,2008,Sci-Fi,7.1,179 min,Average
NF01760,Movie,1760,Japan,2000,Romance,7.3,175 min,Good
NF01761,Movie,1761,South Korea,1987,Comedy,5.6,131 min,Good
NF01762,TV Show,1762,South Korea,1996,Sci-Fi,6.1,9 Seasons,Average
NF01763,TV Show,1763,Japan,2004,Action,5.6,8 Seasons,Average
NF01764,TV Show,1764,Canada,1981,Comedy,7.6,6 Seasons,Average
NF01765,Movie,1765,India,1984,Romance,8.3,146 min,Excellent
NF01766,Movie,1766,USA,2003,Action,6.9,143 min,Good
NF01767,Movie,1767,Japan,2012,Thriller,7.7,123 min,Average
NF01768,Movie,1768,USA,2020,Thriller,5.3,87 min,Good
NF01769,TV Show,1769,Canada,1987,Romance,5.5,6 Seasons,Average
NF01770,Movie,1770,Canada,1984,Romance,5.3,162 min,Average
NF01771,Movie,1771,South Korea,1989,Sci-Fi,7.9,162 min,Average
NF01772,Movie,1772,South Korea,1988,Drama,8.9,78 min,Excellent
NF01773,Movie,1773,Japan,2004,Sci-Fi,5.1,133 min,Good
NF01774,TV Show,1774,India,1990,Romance,5.6,1 Seasons,Average
NF01775,TV Show,1775,South Korea,2014,Comedy,7.5,8 Seasons,Average
NF01776,Movie,1776,USA,1990,Romance,9.8,120 min,Excellent
NF01777,TV Show,1777,USA,2012,Action,9,4 Seasons,Excellent
NF01778,TV Show,1778,UK,1983,Comedy,7.7,6 Seasons,Good
NF01779,TV Show,1779,South Korea,2017,Action,7,4 Seasons,Good
NF01780,TV Show,1780,Japan,1984,Sci-Fi,5.3,8 Seasons,Good
NF01781,TV Show,1781,Canada,2008,Sci-Fi,5.2,2 Seasons,Average
NF01782,Movie,1782,South Korea,2003,Comedy,5,108 min,Average
NF01783,TV Show,1783,Japan,1990,Sci-Fi,8.2,5 Seasons,Excellent
NF01784,Movie,1784,Canada,2022,Action,9.1,83 min,Excellent
NF01785,Movie,1785,South Korea,2010,Action,8.4,104 min,Excellent
NF01786,Movie,1786,UK,1980,Action,8.1,144 min,Excellent
NF01787,TV Show,1787,India,2026,Romance,7,7 Seasons,Good
NF01788,TV Show,1788,South Korea,1984,Action,8.1,9 Seasons,Excellent
NF01789,Movie,1789,USA,2016,Thriller,5.6,152 min,Good
NF01790,TV Show,1790,UK,2018,Action,8.8,2 Seasons,Excellent
NF01791,TV Show,1791,Japan,1981,Comedy,5,5 Seasons,Good
NF01792,Movie,1792,Japan,2007,Action,5.3,98 min,Average
NF01793,Movie,1793,Japan,2006,Romance,8.8,147 min,Excellent
NF01794,Movie,1794,UK,1988,Drama,9.4,147 min,Excellent
NF01795,TV Show,1795,India,2022,Action,9.1,7 Seasons,Excellent
NF01796,Movie,1796,India,1982,Comedy,5,142 min,Good
NF01797,Movie,1797,USA,1989,Action,9.5,107 min,Excellent
NF01798,Movie,1798,USA,2022,Drama,5.1,137 min,Good
NF01799,Movie,1799,India,1990,Action,6.4,106 min,Average
NF01800,Movie,1800,UK,1983,Action,7.8,179 min,Average
NF01801,Movie,1801,Canada,1986,Comedy,6.9,123 min,Good
NF01802,TV Show,1802,Canada,2014,Drama,8.4,2 Seasons,Excellent
NF01803,TV Show,1803,Canada,1981,Sci-Fi,7.2,4 Seasons,Good
NF01804,Movie,1804,India,1992,Thriller,5.9,120 min,Good
NF01805,Movie,1805,South Korea,1982,Comedy,9.4,63 min,Excellent
NF01806,TV Show,1806,Japan,2023,Drama,5.4,6 Seasons,Good
NF01807,Movie,1807,India,1989,Comedy,7.5,179 min,Average
NF01808,TV Show,1808,India,2023,Drama,7.5,3 Seasons,Good
NF01809,TV Show,1809,UK,2013,Action,5.2,9 Seasons,Good
NF01810,TV Show,1810,South Korea,1984,Sci-Fi,7.6,8 Seasons,Average
NF01811,Movie,1811,Japan,1988,Action,5.1,67 min,Good
